GROUP_ID,PERSON_ID
DOC_ACC_SHOP_FLR_SUP,100366
DOC_ACC_SHOP_LEAD,104063
LIBRARIAN,103721
LIBRARIAN,103749
DOC_ACC_ENG,104073
DOC_ACC_ITAR,104073
DOC_ACC_R&D,104073
FIN_CLAUSE,100145
ARG_ENG_SPACE,104115
ARG_ECO_TSCS_HEMI,104101
DOC_ACC_ENG,104115
ARG_SNSR_COREPRODUCT,104101
DOC_ACC_ENG,104101
DOC_ACC_ITAR,104101
DOC_ACC_SHOP_LEAD,104107
DOC_ACC_ENG_SUP,104115
DOC_ACC_ITAR,104115
ARG_PLAN_HTR,104113
DOC_ACC_ITAR,104113
DOC_ACC_MTRL_MNG,104113
DOC_ACC_PLN,104113
DOC_ACC_SHOP_LEAD,104113
DOC_ACC_ENG,104122
DOC_ACC_ENG,104132
DOC_ACC_ENG_SUP,104132
DOC_ACC_ITAR,104132
DOC_ACC_ITAR,104135
DOC_ACC_SALES,104135
ARG_SQE,103721
DOC_ACC_SHOP_LEAD,103198
DOC_ACC_ENG,104079
DOC_ACC_ITAR,104079
LIBRARIAN,100468
ARG_FRANCE,105009
DOC_ACC_SALES,105009
DOC_ACC_ITAR,104104
DOC_ACC_SHOP_LEAD,104104
DOC_ACC_ITAR,103752
HEMI_TECHS,103428
ARG_FLEX_ENG_COORD,104122
ARG_HTR2_ENG_COORD,103207
ARG_HTR3_ENG_COORD,103207
ARG_HTR_ENG_COORD,103207
ARG_HTR_PMD_QUOTE,103207
ARG_HTR_SR_QUOTE,103207
ARG_HEMI_FLEX,104122
DOC_ACC_ENG_SUP,103207
DOC_ACC_ITAR,103207
LIBRARIAN,103207
DOC_ACC_DOC_COORD,104122
DOC_ACC_ENG_SUP,104122
DOC_ACC_ITAR,104122
LIBRARIAN,104122
ARG_HEMI_TS,104122
ARG_TSCS_ECO_MTL,103274
DOC_ACC_ITAR,103274
DOC_ACC_SHOP_LEAD,103274
ARG_SQE,103749
